reflective,transitive 
99.8692,99.0
99.8647,99.0
99.8608,99.0
99.8516,99.0
99.8456,99.0
99.8394,99.0
99.8302,99.0
99.8235,99.0
99.8208,99.0
99.8236,99.0
99.8253,99.0
99.8265,99.0
99.8288,99.0
99.8307,99.0
99.8321,99.0
99.8348,99.0
99.8391,99.0
99.8437,99.0
99.8475,99.0
99.8511,99.0
99.8546,99.0
99.856,99.0
99.8545,99.0
99.8494,99.0
99.8456,99.0
99.8409,99.0
99.8351,99.0
99.832,99.0
99.8255,99.0
99.817,99.0
99.8149,99.0
99.8169,99.0
99.8192,99.0
99.8207,99.0
99.8226,99.0
99.8256,99.0
99.8273,99.0
99.8298,99.0
99.8317,99.0
99.8326,99.0
99.8334,99.0
99.8346,99.0
99.835,99.0
99.8341,99.0
99.832,99.0
99.8322,99.0
99.8314,99.0
99.8329,99.0
99.8359,99.0
99.8375,99.0
99.8396,99.0
99.8382,99.0
99.8393,99.0
99.8413,99.0
99.8422,99.0
99.845,99.0
99.8453,99.0
99.8447,99.0
99.8427,99.0
99.8397,99.0
99.8354,99.0
99.8303,99.0
99.8225,99.0
99.8142,99.0
99.8059,99.0
99.8013,99.0
99.7981,99.0
99.7929,99.0
99.7906,99.0
99.7857,99.0
99.7824,99.0
99.7874,99.0
99.7933,99.0
99.7965,99.0
99.8023,99.0
99.8069,99.0
99.8151,99.0
99.8216,99.0
99.822,99.0
99.8203,99.0
99.8163,99.0
99.8083,99.0
99.7996,99.0
99.7932,99.0
99.7846,99.0
99.7737,99.0
99.7677,99.0
99.7639,99.0
99.7603,99.0
99.7607,99.0
99.7613,99.0
99.7621,99.0
99.7665,99.0
99.7722,99.0
99.7844,99.0
99.7964,99.0
99.8076,99.0
99.8159,99.0
99.8284,99.0
99.8314,99.0
99.8315,99.0
99.8319,99.0
99.8312,99.0
99.8296,99.0
99.8274,99.0
99.825,99.0
99.8211,99.0
99.818,99.0
99.8156,99.0
99.8154,99.0
99.817,99.0
99.8193,99.0
99.8229,99.0
99.8282,99.0
99.8362,99.0
99.845,99.0
99.8534,99.0
99.8594,99.0
99.8659,99.0
99.8716,99.0
99.8775,99.0
99.8851,99.0
99.8851,99.0
99.8833,99.0
99.8807,99.0
99.879,99.0
99.8776,99.0
99.8752,99.0
99.8736,99.0
99.8728,99.0
99.873,99.0
99.8748,99.0
99.8773,99.0
99.8803,99.0
99.8807,99.0
99.8754,99.0
99.8707,99.0
99.8664,99.0
99.8625,99.0
99.8565,99.0
99.8514,99.0
99.8442,99.0
99.839,99.0
99.8329,99.0
99.8296,99.0
99.8224,99.0
99.8197,99.0
99.8197,99.0
99.8203,99.0
99.8218,99.0
99.8244,99.0
99.8281,99.0
99.8341,99.0
99.8376,99.0
99.8444,99.0
99.85,99.0
99.8537,99.0
99.8543,99.0
99.8579,99.0
99.8582,99.0
99.8612,99.0
99.8607,99.0
99.8599,99.0
99.8585,99.0
99.8584,99.0
99.8583,99.0
99.8574,99.0
99.8556,99.0
99.8512,99.0
99.8482,99.0
99.8481,99.0
99.8537,99.0
99.8605,99.0
99.8653,99.0
99.8687,99.0
99.8757,99.0
99.8825,99.0
99.8896,99.0
99.8982,99.0
99.9061,99.0
99.9108,99.0
99.9118,99.0
99.9134,99.0
99.915,99.0
99.9152,99.0
99.9144,99.0
99.9133,99.0
99.9114,99.0
99.9089,99.0
99.904,99.0
99.9001,99.0
99.8937,99.0
99.8836,99.0
99.8761,99.0
99.8687,99.0
99.8693,99.0
99.8729,99.0
99.8739,99.0
99.8773,99.0
99.8793,99.0
99.88,99.0
99.8784,99.0
99.8773,99.0
99.8757,99.0
99.8748,99.0
99.8721,99.0
99.8711,99.0
99.8696,99.0
99.8671,99.0
99.8662,99.0
99.8672,99.0
99.8685,99.0
99.8728,99.0
99.8756,99.0
99.8782,99.0
99.8803,99.0
99.8807,99.0
99.8791,99.0
99.877,99.0
99.8739,99.0
99.8733,99.0
99.8729,99.0
99.8726,99.0
99.8728,99.0
99.8728,99.0
99.8735,99.0
99.8743,99.0
99.8759,99.0
99.8767,99.0
99.8784,99.0
99.8819,99.0
99.8862,99.0
99.8892,99.0
99.8895,99.0
99.8912,99.0
99.8933,99.0
99.8932,99.0
99.8926,99.0
99.8903,99.0
99.8862,99.0
99.8849,99.0
99.88,99.0
99.8764,99.0
99.8751,99.0
99.8741,99.0
99.8722,99.0
99.8711,99.0
99.8716,99.0
99.8715,99.0
99.8717,99.0
99.8718,99.0
99.8709,99.0
99.8687,99.0
99.8684,99.0
99.8685,99.0
99.8657,99.0
99.8661,99.0
99.8656,99.0
99.8655,99.0
99.865,99.0
99.8647,99.0
99.8652,99.0
99.865,99.0
99.8647,99.0
99.867,99.0
99.8712,99.0
99.8736,99.0
99.8757,99.0
99.8792,99.0
99.882,99.0
99.8846,99.0
99.8869,99.0
99.8876,99.0
99.8882,99.0
99.8894,99.0
99.8896,99.0
99.8899,99.0
99.8897,99.0
99.8883,99.0
99.8863,99.0
99.8851,99.0
99.8835,99.0
99.8797,99.0
99.8762,99.0
99.8693,99.0
99.8636,99.0
99.8558,99.0
99.8493,99.0
99.8437,99.0
99.8379,99.0
99.8359,99.0
99.8393,99.0
99.8435,99.0
99.8475,99.0
99.8539,99.0
99.8572,99.0
99.858,99.0
99.8585,99.0
99.858,99.0
99.8573,99.0
99.8558,99.0
99.8535,99.0
99.8495,99.0
99.8457,99.0
99.8407,99.0
99.8374,99.0
99.8341,99.0
99.8302,99.0
99.826,99.0
99.8227,99.0
99.8199,99.0
99.8214,99.0
99.8207,99.0
99.8227,99.0
99.8251,99.0
99.8261,99.0
99.8251,99.0
99.8276,99.0
99.8307,99.0
99.8319,99.0
99.8331,99.0
99.8347,100.0
99.8355,100.0
99.8364,100.0
99.8378,100.0
99.8397,100.0
99.8418,100.0
99.8439,100.0
99.8467,100.0
99.8497,100.0
99.8533,100.0
99.8561,100.0
99.8604,100.0
99.8667,100.0
99.8733,100.0
99.8793,100.0
99.8882,100.0
99.8927,100.0
99.8953,100.0
99.8962,100.0
99.8972,100.0
99.8972,100.0
99.8976,100.0
99.8974,100.0
99.8977,100.0
99.8978,100.0
99.8982,100.0
99.8975,100.0
99.8965,100.0
99.896,100.0
99.8956,100.0
99.8959,100.0
99.8966,100.0
99.8974,100.0
99.8987,100.0
99.901,100.0
99.9014,100.0
99.9025,100.0
99.9037,100.0
99.9062,100.0
99.9087,100.0
99.9118,100.0
99.9151,100.0
99.9184,100.0
99.9216,100.0
99.9237,100.0
99.9216,100.0
99.9172,100.0
99.9139,100.0
99.9119,100.0
99.9092,100.0
99.9062,100.0
99.9053,100.0
99.903,100.0
99.9001,100.0
99.8981,100.0
99.8975,100.0
99.8977,100.0
99.8979,100.0
99.8985,100.0
99.8991,100.0
99.8996,100.0
99.9002,100.0
99.9006,100.0
99.9016,100.0
99.9016,100.0
99.9028,100.0
99.9033,100.0
99.9026,100.0
99.9036,100.0
99.9034,100.0
99.9027,100.0
99.901,100.0
99.9,100.0
99.9009,100.0
99.902,100.0
99.9039,100.0
99.9052,100.0
99.907,100.0
99.9095,100.0
99.9112,100.0
99.9127,100.0
99.9143,100.0
99.9162,100.0
99.9175,100.0
99.919,100.0
99.9203,100.0
99.9213,100.0
99.9225,100.0
99.9232,100.0
99.9238,100.0
99.9236,100.0
99.9239,100.0
99.9238,100.0
99.9245,100.0
99.924,100.0
99.9219,100.0
99.9202,100.0
99.9198,100.0
99.9195,100.0
99.9201,100.0
99.92,100.0
99.9199,100.0
99.9207,100.0
99.9217,100.0
99.9223,100.0
99.9233,100.0
99.9239,100.0
99.9245,100.0
99.925,100.0
99.9256,100.0
99.9259,100.0
99.9261,100.0
99.9263,100.0
99.9262,100.0
99.9259,100.0
99.9253,100.0
99.9249,100.0
99.9239,100.0
99.9228,100.0
99.9217,100.0
99.9218,100.0
99.9214,100.0
99.9221,100.0
99.9221,100.0
99.9216,100.0
99.9209,100.0
99.9214,100.0
99.9224,100.0
99.9228,100.0
99.9239,100.0
99.9243,100.0
99.9244,100.0
99.9247,100.0
99.9252,100.0
99.9256,100.0
99.9258,100.0
99.9259,100.0
99.926,100.0
99.9256,100.0
99.9249,100.0
99.9239,100.0
99.9235,100.0
99.9236,100.0
99.9228,100.0
99.9199,100.0
99.9183,100.0
99.919,100.0
99.9196,100.0
99.9199,100.0
99.9206,100.0
99.9213,100.0
99.9212,100.0
99.9218,100.0
99.923,100.0
99.9239,100.0
99.9242,100.0
99.9247,100.0
99.925,100.0
99.9255,100.0
99.9259,100.0
99.9265,100.0
99.9268,100.0
99.9272,100.0
99.9278,100.0
99.9285,100.0
99.9282,100.0
99.9275,100.0
99.9271,100.0
99.9245,100.0
99.9229,100.0
99.9231,100.0
99.9239,100.0
99.9251,100.0
99.9255,100.0
99.9263,100.0
99.926,100.0
99.9258,100.0
99.926,100.0
99.9261,100.0
99.9266,100.0
99.9271,100.0
99.9271,100.0
99.9275,100.0
99.9279,100.0
99.9288,100.0
99.9296,100.0
99.9299,100.0
99.9302,100.0
99.9304,100.0
99.93,100.0
99.9285,100.0
99.9262,100.0
99.9249,100.0
99.9215,100.0
99.9197,100.0
99.9192,100.0
99.9196,100.0
99.9202,100.0
99.9206,100.0
99.9207,100.0
99.9218,100.0
99.9229,100.0
99.9243,100.0
99.9254,100.0
99.9264,100.0
99.9268,100.0
99.9273,100.0
99.9285,100.0
99.9299,100.0
99.9315,100.0
99.9319,100.0
99.9286,100.0
99.925,100.0
99.9216,100.0
99.9193,100.0
99.9167,100.0
99.9157,100.0
99.9149,100.0
99.9136,100.0
99.9119,100.0
99.9113,100.0
99.9117,100.0
99.9114,100.0
99.911,100.0
99.9119,100.0
99.9123,100.0
99.9129,100.0
99.9139,100.0
99.9157,100.0
99.9171,100.0
99.9179,100.0
99.9188,100.0
99.9203,100.0
99.9202,100.0
99.9196,100.0
99.9183,100.0
99.9172,100.0
99.9161,100.0
99.9148,100.0
99.9135,100.0
99.9124,100.0
99.9105,100.0
99.908,100.0
99.9061,100.0
99.9066,100.0
99.9084,100.0
99.9095,100.0
99.9108,100.0
99.9119,100.0
99.9137,100.0
99.9162,100.0
99.9195,100.0
99.9235,100.0
99.9271,100.0
99.9307,100.0
99.9318,100.0
99.9317,100.0
99.9307,100.0
99.9308,100.0
99.9308,100.0
99.9308,100.0
99.9305,100.0
99.93,100.0
99.9286,100.0
99.927,100.0
99.9255,100.0
99.9244,100.0
99.9249,100.0
99.928,100.0
99.931,100.0
99.9321,100.0
99.9341,100.0
99.9352,100.0
99.936,100.0
99.9374,100.0
99.9387,100.0
99.9404,100.0
99.9409,100.0
99.9401,100.0
99.939,100.0
99.9388,100.0
99.9381,100.0
99.9375,100.0
99.9367,100.0
99.9353,100.0
99.9341,100.0
99.9332,100.0
99.9321,100.0
99.931,100.0
99.9304,100.0
99.9315,100.0
99.9332,100.0
99.934,100.0
99.9352,100.0
99.9363,100.0
99.9372,100.0
99.9383,100.0
99.9394,100.0
99.9404,100.0
99.9412,100.0
99.9416,100.0
99.9411,100.0
99.9395,100.0
99.9381,100.0
99.936,100.0
99.9344,100.0
99.9319,100.0
99.929,100.0
99.9255,100.0
99.9207,100.0
99.9182,100.0
99.9193,100.0
99.9215,100.0
99.9237,100.0
99.9252,100.0
99.927,100.0
99.927,100.0
99.927,100.0
99.9274,100.0
99.928,100.0
99.9288,100.0
99.9289,100.0
99.9295,100.0
99.9296,100.0
99.9289,100.0
99.9288,100.0
99.9283,100.0
99.9265,100.0
99.9252,100.0
99.9244,100.0
99.924,100.0
99.9235,100.0
99.9225,100.0
99.9221,100.0
99.9226,100.0
99.9237,100.0
99.924,100.0
99.9243,100.0
99.9249,100.0
99.9254,100.0
99.9257,100.0
99.9256,100.0
99.9256,100.0
99.9252,100.0
99.9252,100.0
99.9252,100.0
99.9251,100.0
99.9248,100.0
99.9242,100.0
99.923,100.0
99.9213,100.0
99.9186,100.0
99.9152,100.0
99.9119,100.0
99.9072,100.0
99.9054,100.0
99.907,100.0
99.9096,100.0
99.9107,100.0
99.9112,100.0
99.9118,100.0
99.9121,100.0
99.9122,100.0
99.9125,100.0
99.9124,100.0
99.9122,100.0
99.9121,100.0
99.9118,100.0
99.911,100.0
99.9103,100.0
99.9104,100.0
99.9089,100.0
99.9077,100.0
99.9082,100.0
99.9083,100.0
99.9085,100.0
99.907,100.0
99.9059,100.0
99.904,100.0
99.9016,100.0
99.8979,100.0
99.8948,100.0
99.892,100.0
99.8939,100.0
99.896,100.0
99.8974,100.0
99.8992,100.0
99.9008,100.0
99.9026,100.0
99.9042,100.0
99.906,100.0
99.9073,100.0
99.9086,100.0
99.9092,100.0
99.91,100.0
99.911,100.0
99.9127,100.0
99.9136,100.0
99.9156,100.0
99.9184,100.0
99.9214,100.0
99.9212,100.0
99.9192,100.0
99.9168,100.0
99.9149,100.0
99.9121,100.0
99.9093,100.0
99.9071,100.0
99.9068,100.0
99.9074,100.0
99.9086,100.0
99.9096,100.0
99.9104,100.0
99.9118,100.0
99.9128,100.0
99.9135,100.0
99.9143,100.0
99.915,100.0
99.9156,100.0
99.9165,100.0
99.9176,100.0
99.9193,100.0
99.9207,100.0
99.9225,100.0
99.9251,100.0
99.9261,100.0
99.9274,100.0
99.9306,100.0
99.9315,100.0
99.9302,100.0
99.9286,100.0
99.9272,100.0
99.9262,100.0
99.9252,100.0
99.925,100.0
99.9251,100.0
99.9254,100.0
99.9249,100.0
99.9244,100.0
99.9238,100.0
99.9234,100.0
99.9234,100.0
99.9234,100.0
99.9234,100.0
99.9227,100.0
99.9225,100.0
99.9224,100.0
99.9224,100.0
99.9226,100.0
99.9231,100.0
99.9238,100.0
99.9263,100.0
99.928,100.0
99.9282,100.0
99.9289,100.0
99.9268,100.0
99.9268,100.0
99.9243,100.0
99.9239,100.0
99.924,100.0
99.924,100.0
99.9255,100.0
99.9263,100.0
99.9265,100.0
99.9264,100.0
99.9266,100.0
99.9265,100.0
99.9262,100.0
99.9261,100.0
99.9263,100.0
99.9266,100.0
99.9269,100.0
99.9277,100.0
99.9281,100.0
99.9289,100.0
99.9298,100.0
99.9307,100.0
99.9315,100.0
99.9318,100.0
99.9329,100.0
99.9331,100.0
99.9307,100.0
99.9291,100.0
99.9291,100.0
99.928,100.0
99.9256,100.0
99.9253,100.0
99.9238,100.0
99.9224,100.0
99.9211,100.0
99.9205,100.0
99.9201,100.0
99.9202,100.0
99.9204,100.0
99.921,100.0
99.9216,100.0
99.9227,100.0
99.9237,100.0
99.9252,100.0
99.9266,100.0
99.9281,100.0
99.9294,100.0
99.9308,100.0
99.9304,100.0
99.9264,100.0
99.9219,100.0
99.9172,100.0
99.9151,100.0
99.9151,100.0
99.914,100.0
99.9124,100.0
99.9113,100.0
99.9098,100.0
99.9091,100.0
99.9091,100.0
99.9101,100.0
99.9114,100.0
99.9132,100.0
99.9146,100.0
99.9164,100.0
99.9187,100.0
99.9212,100.0
99.9233,100.0
99.9245,100.0
99.925,100.0
99.9251,100.0
99.9253,100.0
99.926,100.0
99.9257,100.0
99.9234,100.0
99.9193,100.0
99.914,100.0
99.9138,100.0
99.9158,100.0
99.9173,100.0
99.9194,100.0
99.9205,100.0
99.9225,100.0
99.9244,100.0
99.9268,100.0
99.9297,100.0
99.932,100.0
99.933,100.0
99.9338,100.0
99.9346,100.0
99.9355,100.0
99.9364,100.0
99.9375,100.0
99.938,100.0
99.9381,100.0
99.9383,100.0
99.9377,100.0
99.9363,100.0
99.9359,100.0
99.9345,100.0
99.9333,100.0
99.9325,100.0
99.9328,100.0
99.9335,100.0
99.9341,100.0
99.9342,100.0
99.9338,100.0
99.9333,100.0
99.9329,100.0
99.9325,100.0
99.932,100.0
99.9314,100.0
99.9312,100.0
99.9311,100.0
99.9309,100.0
99.9313,100.0
99.9307,100.0
99.9306,100.0
99.9297,100.0
99.9288,100.0
99.9278,100.0
99.9271,100.0
99.9247,100.0
99.9249,100.0
99.9238,100.0
99.9236,100.0
99.9245,100.0
99.9241,100.0
99.9242,100.0
99.924,100.0
99.9244,100.0
99.9244,100.0
99.9245,100.0
99.9246,100.0
99.9247,100.0
99.9246,100.0
99.9242,100.0
99.9242,100.0
99.9238,100.0
99.9234,100.0
99.9235,100.0
99.9234,100.0
99.9232,100.0
99.9223,100.0
99.9224,100.0
99.9222,100.0
99.921,100.0
99.9194,100.0
99.9195,100.0
99.9202,100.0
99.9202,100.0
99.9206,100.0
99.9203,100.0
99.9195,100.0
99.9194,100.0
99.9196,100.0
99.9197,100.0
99.9196,100.0
99.9191,100.0
99.9188,100.0
99.9184,100.0
99.9185,100.0
99.9184,100.0
99.9185,100.0
99.9185,100.0
99.9186,100.0
99.9183,100.0
99.9185,100.0
99.9187,100.0
99.919,100.0
99.9182,100.0
99.9187,100.0
99.9186,100.0
99.9189,100.0
99.9183,100.0
99.9185,100.0
99.9189,100.0
99.918,100.0
99.9177,100.0
99.9173,100.0
99.9166,100.0
99.916,100.0
99.9155,100.0
99.915,100.0
99.9143,100.0
99.9139,100.0
99.9138,100.0
99.9137,100.0
99.9136,100.0
99.9137,100.0
99.9136,100.0
99.9138,100.0
99.9134,100.0
99.9134,100.0
99.9134,100.0
99.9124,100.0
99.9122,100.0
99.9135,100.0
99.914,100.0
99.914,100.0
99.9139,100.0
99.9138,100.0
99.9128,100.0
99.9133,100.0
99.9135,100.0
99.9136,100.0
99.9135,100.0
99.9137,100.0
99.9141,100.0
99.914,100.0
99.9143,100.0
99.9145,100.0
99.9151,100.0
99.9156,100.0
99.9158,100.0
99.9158,100.0
99.9168,100.0
99.9168,100.0
99.9182,100.0
99.919,100.0
99.9193,100.0
99.9195,100.0
99.9207,100.0
99.9197,100.0
99.921,100.0
99.9218,100.0
99.9212,100.0
99.9216,100.0
99.9216,100.0
99.9215,100.0
99.9211,100.0
99.9211,100.0
99.9211,100.0
99.9211,100.0
99.9212,100.0
99.9213,100.0
99.9215,100.0
99.9214,100.0
99.9219,100.0
99.922,100.0
99.9222,100.0
99.9219,100.0
99.9224,100.0
99.9233,100.0
99.9233,100.0
99.9227,100.0
99.9235,100.0
99.924,100.0
99.9244,100.0
99.9236,100.0
99.9224,100.0
99.9223,100.0
99.9224,100.0
99.923,100.0
99.9229,100.0
99.923,100.0
99.9234,100.0
99.9237,100.0
99.9237,100.0
99.9237,100.0
99.9237,100.0
99.9234,100.0
99.9233,100.0
99.9231,100.0
99.9229,100.0
99.9227,100.0
99.9228,100.0
99.9218,100.0
99.9209,100.0
99.9194,100.0
99.9185,100.0
99.9172,100.0
99.9156,100.0
99.9128,100.0
99.9106,100.0
99.9106,100.0
99.9109,100.0
99.9119,100.0
99.9125,100.0
99.9129,100.0
99.9131,100.0
99.9133,100.0
99.9135,100.0
99.9135,100.0
99.9139,100.0
99.914,100.0
99.9137,100.0
99.9135,100.0
99.9138,100.0
99.9138,100.0
99.914,100.0
99.9137,100.0
99.9143,100.0
99.9148,100.0
99.9142,100.0
99.9123,100.0
99.9107,100.0
99.9075,100.0
99.905,100.0
99.9038,100.0
99.9043,100.0
99.9047,100.0
99.9053,100.0
99.9049,100.0
99.9045,100.0
99.9041,100.0
99.9041,100.0
99.9043,100.0
99.9048,100.0
99.9049,100.0
99.9045,100.0
99.9045,100.0
99.9048,100.0
99.9052,100.0
99.9063,100.0
99.9074,100.0
99.9074,100.0
99.9081,100.0
99.9074,100.0
99.908,100.0
99.9096,100.0
99.9102,100.0
99.9095,100.0
99.9088,100.0
99.9074,100.0
99.9071,100.0
99.906,100.0
99.9053,100.0
99.9043,100.0
99.9037,100.0
99.9027,100.0
99.9017,100.0
99.9009,100.0
99.9004,100.0
99.8999,100.0
99.8997,100.0
99.8995,100.0
99.8993,100.0
99.8991,100.0
99.8994,100.0
99.8995,100.0
99.9001,100.0
99.8998,100.0
99.9001,100.0
99.8997,100.0
99.8983,100.0
99.8969,100.0
99.8967,100.0
99.896,100.0
99.8971,100.0
99.8984,100.0
99.8983,100.0
99.8992,100.0
99.8987,100.0
99.8985,100.0
99.898,100.0
99.8962,100.0
99.8948,100.0
99.8942,100.0
99.8935,100.0
99.8926,100.0
99.893,100.0
99.8929,100.0
99.8929,100.0
99.893,100.0
99.8924,100.0
99.8904,100.0
99.8901,100.0
99.8899,100.0
99.8905,100.0
99.8917,100.0
99.8926,100.0
99.8939,100.0
99.8954,100.0
99.8973,100.0
99.8974,100.0
99.898,100.0
99.8976,100.0
99.8967,100.0
99.8958,100.0
99.8951,100.0
99.8945,100.0
99.8946,100.0
99.8954,100.0
99.8947,100.0
99.8945,100.0
99.8949,100.0
99.8954,100.0
99.8968,100.0
99.8972,100.0
99.897,100.0
99.8959,100.0
99.8943,100.0
99.8932,100.0
99.8928,100.0
99.8926,100.0
99.8912,100.0
99.8913,100.0
99.8902,100.0
99.8901,100.0
99.8895,100.0
99.8896,100.0
99.8895,100.0
99.8894,100.0
99.8901,100.0
99.8915,100.0
99.8928,100.0
99.8946,100.0
99.8967,100.0
99.8987,100.0
99.9015,100.0
99.9049,100.0
99.9064,100.0
99.9054,100.0
99.902,100.0
99.8983,100.0
99.8961,100.0
99.8922,100.0
99.8896,100.0
99.8862,100.0
99.8823,100.0
99.8797,100.0
99.8791,100.0
99.8795,100.0
99.8804,100.0
99.8809,100.0
99.8825,100.0
99.8835,100.0
99.8853,100.0
99.8872,100.0
99.8897,100.0
99.8924,100.0
99.894,100.0
99.8953,100.0
99.8968,100.0
99.8973,100.0
99.8979,100.0
99.898,100.0
99.8971,100.0
99.894,100.0
99.8908,100.0
99.8873,100.0
99.8841,100.0
99.8786,100.0
99.8788,100.0
99.8828,100.0
99.8866,100.0
99.8898,100.0
99.8933,100.0
99.8957,100.0
99.8976,100.0
99.8993,100.0
99.9004,100.0
99.9022,100.0
99.9037,100.0
99.905,100.0
99.9058,100.0
99.9059,100.0
99.9056,100.0
99.9055,100.0
99.9043,100.0
99.9034,100.0
99.9022,100.0
99.9003,100.0
99.8986,100.0
99.898,100.0
99.8986,100.0
99.897,100.0
99.8967,100.0
99.8978,100.0
99.8983,100.0
99.8982,100.0
99.8978,100.0
99.8978,100.0
99.8973,100.0
99.8972,100.0
99.8969,100.0
99.896,100.0
99.8965,100.0
99.898,100.0
99.899,100.0
99.9006,100.0
99.9022,100.0
99.9019,100.0
99.8999,100.0
99.8982,100.0
99.8964,100.0
99.8957,100.0
99.8936,100.0
99.894,100.0
99.8935,100.0
99.8926,100.0
99.8919,100.0
99.8915,100.0
99.8907,100.0
99.8904,100.0
99.8905,100.0
99.8904,100.0
99.8908,100.0
99.8914,100.0
99.8921,100.0
99.8926,100.0
99.8931,100.0
99.8949,100.0
99.8958,100.0
99.8954,100.0
99.895,100.0
99.894,100.0
99.8909,100.0
99.8897,100.0
99.8884,100.0
99.8849,100.0
99.8832,100.0
99.8841,100.0
99.8856,100.0
99.8871,100.0
99.8872,100.0
99.8892,100.0
99.8895,100.0
99.8898,100.0
99.8905,100.0
99.8915,100.0
99.8921,100.0
99.892,100.0
99.8928,100.0
99.8919,100.0
99.8907,100.0
99.8892,100.0
99.8888,100.0
99.8868,100.0
99.8859,100.0
99.8824,100.0
99.8807,100.0
99.8783,100.0
99.8746,100.0
99.8748,100.0
99.8746,100.0
99.8755,100.0
99.8776,100.0
99.8798,100.0
99.8815,100.0
99.8828,100.0
99.8837,100.0
99.8853,100.0
99.8851,100.0
99.8843,100.0
99.8825,100.0
99.88,100.0
99.8776,100.0
99.8768,100.0
99.8751,100.0
99.8727,100.0
99.871,100.0
99.8677,100.0
99.8661,100.0
99.8631,100.0
99.8602,100.0
99.858,100.0
99.8562,100.0
99.8556,100.0
99.8557,100.0
99.858,100.0
99.8599,100.0
99.8622,100.0
99.8637,100.0
99.865,100.0
99.8659,100.0
99.8665,100.0
99.867,100.0
99.8672,100.0
99.867,100.0
99.8665,100.0
99.8658,100.0
99.8657,100.0
99.866,100.0
99.867,100.0
99.8675,100.0
99.8685,100.0
99.8694,100.0
99.8691,100.0
99.8729,100.0
99.8756,100.0
99.8781,100.0
99.8793,100.0
99.8786,100.0
99.8787,100.0
99.8791,100.0
99.8789,100.0
99.8796,100.0
99.8798,100.0
99.88,100.0
99.8801,100.0
99.8801,100.0
99.8803,100.0
99.8807,100.0
99.8811,100.0
99.8819,100.0
99.8823,100.0
99.8833,100.0
99.8836,100.0
99.8849,100.0
99.887,100.0
99.8886,100.0
99.8886,100.0
99.8913,100.0
99.896,100.0
99.9004,100.0
99.9021,100.0
99.9022,100.0
99.9026,100.0
99.9026,100.0
99.9025,100.0
99.9027,100.0
99.9016,100.0
99.9006,100.0
99.8998,100.0
99.8999,100.0
99.8996,100.0
99.8989,100.0
99.8981,100.0
99.8976,100.0
99.8973,100.0
99.8968,100.0
99.8965,100.0
99.8958,100.0
99.8961,100.0
99.8965,100.0
99.8973,100.0
99.8967,100.0
99.8975,100.0
99.899,100.0
99.9011,100.0
99.9029,100.0
99.9049,100.0
99.9067,100.0
99.9074,100.0
99.9095,100.0
99.9105,100.0
99.9104,100.0
99.9112,100.0
99.9118,100.0
99.9118,100.0
99.9118,100.0
99.9114,100.0
99.9104,100.0
99.9085,100.0
99.9069,100.0
99.904,100.0
99.9015,100.0
99.8985,100.0
99.8969,100.0
99.8928,100.0
99.89,100.0
99.889,100.0
99.8897,100.0
99.8905,100.0
99.8927,100.0
99.8948,100.0
99.897,100.0
99.8977,100.0
99.8985,100.0
99.8996,100.0
99.901,100.0
99.9003,100.0
99.8986,100.0
99.8957,100.0
99.8933,100.0
99.8904,100.0
99.8869,100.0
99.8825,100.0
99.8796,100.0
99.878,100.0
99.8769,100.0
99.8764,100.0
99.8781,100.0
99.8797,100.0
99.8815,100.0
99.8842,100.0
99.8855,100.0
99.8889,100.0
99.8908,100.0
99.8938,100.0
99.8963,100.0
99.8976,100.0
99.8986,100.0
99.8985,100.0
99.8982,100.0
99.8976,100.0
99.8967,100.0
99.8961,100.0
99.8957,100.0
99.8952,100.0
99.8946,100.0
99.8941,100.0
99.8939,100.0
99.893,100.0
99.8921,100.0
99.8924,100.0
99.8922,100.0
99.8928,100.0
99.8926,100.0
99.8902,100.0
99.8903,100.0
99.8915,100.0
99.8896,100.0
99.8884,100.0
99.8898,100.0
99.89,100.0
99.8899,100.0
99.8898,100.0
99.8899,100.0
99.8897,100.0
99.8891,100.0
99.8892,100.0
99.889,100.0
99.8888,100.0
99.8882,100.0
99.8881,100.0
99.8875,100.0
99.8879,100.0
99.8881,100.0
99.8885,100.0
99.8887,100.0
99.8892,100.0
99.8904,100.0
99.8899,100.0
99.8876,100.0
99.8852,100.0
99.8839,100.0
99.8836,100.0
99.8831,100.0
99.8847,100.0
99.8852,100.0
99.8854,100.0
99.8864,100.0
99.8867,100.0
99.8862,100.0
99.8854,100.0
99.8854,100.0
99.8856,100.0
99.8857,100.0
99.8861,100.0
99.8866,100.0
99.8881,100.0
99.8898,100.0
99.8905,100.0
99.8904,100.0
99.8914,100.0
99.8909,100.0
99.8925,100.0
99.8913,100.0
99.8905,100.0
99.8883,100.0
99.8871,100.0
99.8875,100.0
99.8886,100.0
99.8885,100.0
99.8885,100.0
99.8882,100.0
99.8877,100.0
99.8875,100.0
99.8868,100.0
99.8858,100.0
99.8853,100.0
99.885,100.0
99.885,100.0
99.8851,100.0
99.8847,100.0
99.8855,100.0
99.8861,100.0
99.8865,100.0
99.8873,100.0
99.8881,100.0
99.8893,100.0
99.8889,100.0
99.8874,100.0
99.8851,100.0
99.8821,100.0
99.8817,100.0
99.881,100.0
99.88,100.0
99.8789,100.0
99.8781,100.0
99.8769,100.0
99.8761,100.0
99.8761,100.0
99.8762,100.0
99.8763,100.0
99.8767,100.0
99.8771,100.0
99.8775,100.0
99.8782,100.0
99.8791,100.0
99.8791,100.0
99.8797,100.0
